msaid,id,year,pop,patch_bupr,patch_bupl,patch_bua,all_bupr,all_bupl,all_bua,num_nodes,num_edges,distance,k_mean,k1,k4plus,bearing,entropy,mean_local_gridness,mean_local_gridness_max
10100,13,1900,20202.0,690.0,644.0,117.0,960.0,897.0,310.0,1012,1598,200.28181781500476,3.2362869198312234,0.12869198312236288,0.49050632911392406,"[[0.0, 0.09392471114424152], [0.10471975511965977, 0.003354453969437197], [0.20943951023931953, 0.0007454342154304882], [0.3141592653589793, 0.002609019754006709], [0.41887902047863906, 0.0014908684308609765], [0.5235987755982988, 0.0007454342154304882], [0.6283185307179586, 0.0], [0.7330382858376183, 0.0022363026462914647], [0.8377580409572781, 0.0011181513231457323], [0.9424777960769379, 0.0022363026462914647], [1.0471975511965976, 0.003727171077152441], [1.1519173063162573, 0.0007454342154304882], [1.2566370614359172, 0.0011181513231457323], [1.361356816555577, 0.003354453969437197], [1.4660765716752366, 0.1520685799478196], [1.5707963267948966, 0.12113306000745434], [1.6755160819145563, 0.003354453969437197], [1.780235837034216, 0.0011181513231457323], [1.8849555921538759, 0.0003727171077152441], [1.9896753472735356, 0.0003727171077152441], [2.0943951023931953, 0.0], [2.199114857512855, 0.0007454342154304882], [2.3038346126325147, 0.0022363026462914647], [2.4085543677521746, 0.0], [2.5132741228718345, 0.0003727171077152441], [2.617993877991494, 0.0014908684308609765], [2.722713633111154, 0.0007454342154304882], [2.827433388230814, 0.0003727171077152441], [2.9321531433504733, 0.002609019754006709], [3.036872898470133, 0.19120387625792024], [3.141592653589793, 0.09392471114424152], [3.2463124087094526, 0.003354453969437197], [3.3510321638291125, 0.0007454342154304882], [3.4557519189487724, 0.002609019754006709], [3.560471674068432, 0.0014908684308609765], [3.665191429188092, 0.0007454342154304882], [3.7699111843077517, 0.0], [3.874630939427411, 0.0022363026462914647], [3.979350694547071, 0.0011181513231457323], [4.084070449666731, 0.0022363026462914647], [4.1887902047863905, 0.003727171077152441], [4.29350995990605, 0.0007454342154304882], [4.39822971502571, 0.0011181513231457323], [4.50294947014537, 0.003354453969437197], [4.607669225265029, 0.1520685799478196], [4.71238898038469, 0.12113306000745434], [4.817108735504349, 0.003354453969437197], [4.921828490624009, 0.0011181513231457323], [5.026548245743669, 0.0003727171077152441], [5.1312680008633285, 0.0003727171077152441], [5.235987755982988, 0.0], [5.340707511102648, 0.0007454342154304882], [5.445427266222308, 0.0022363026462914647], [5.550147021341967, 0.0], [5.654866776461628, 0.0003727171077152441], [5.759586531581287, 0.0014908684308609765], [5.864306286700947, 0.0007454342154304882], [5.969026041820607, 0.0003727171077152441], [6.073745796940266, 0.002609019754006709]]",2.306810313640896,0.3688291139240506,0.32311884669479607
10100,23,1910,33521.0,1568.0,1465.0,145.0,2214.0,2040.0,539.0,119,112,11.950108167860465,1.839080459770115,0.5862068965517241,0.011494252873563218,"[[0.0, 0.08040201005025126], [0.10471975511965977, 0.01507537688442211], [0.20943951023931953, 0.0], [0.3141592653589793, 0.02512562814070352], [0.41887902047863906, 0.0], [0.5235987755982988, 0.005025125628140704], [0.6283185307179586, 0.0], [0.7330382858376183, 0.0], [0.8377580409572781, 0.005025125628140704], [0.9424777960769379, 0.010050251256281407], [1.0471975511965976, 0.005025125628140704], [1.1519173063162573, 0.01507537688442211], [1.2566370614359172, 0.010050251256281407], [1.361356816555577, 0.01507537688442211], [1.4660765716752366, 0.09045226130653267], [1.5707963267948966, 0.08542713567839195], [1.6755160819145563, 0.010050251256281407], [1.780235837034216, 0.0], [1.8849555921538759, 0.0], [1.9896753472735356, 0.0], [2.0943951023931953, 0.010050251256281407], [2.199114857512855, 0.01507537688442211], [2.3038346126325147, 0.0], [2.4085543677521746, 0.005025125628140704], [2.5132741228718345, 0.020100502512562814], [2.617993877991494, 0.0], [2.722713633111154, 0.0], [2.827433388230814, 0.010050251256281407], [2.9321531433504733, 0.005025125628140704], [3.036872898470133, 0.12562814070351758], [3.141592653589793, 0.08040201005025126], [3.2463124087094526, 0.01507537688442211], [3.3510321638291125, 0.0], [3.4557519189487724, 0.02512562814070352], [3.560471674068432, 0.0], [3.665191429188092, 0.005025125628140704], [3.7699111843077517, 0.0], [3.874630939427411, 0.0], [3.979350694547071, 0.005025125628140704], [4.084070449666731, 0.010050251256281407], [4.1887902047863905, 0.005025125628140704], [4.29350995990605, 0.01507537688442211], [4.39822971502571, 0.010050251256281407], [4.50294947014537, 0.01507537688442211], [4.607669225265029, 0.09045226130653267], [4.71238898038469, 0.08542713567839195], [4.817108735504349, 0.010050251256281407], [4.921828490624009, 0.0], [5.026548245743669, 0.0], [5.1312680008633285, 0.0], [5.235987755982988, 0.010050251256281407], [5.340707511102648, 0.01507537688442211], [5.445427266222308, 0.0], [5.550147021341967, 0.005025125628140704], [5.654866776461628, 0.020100502512562814], [5.759586531581287, 0.0], [5.864306286700947, 0.0], [5.969026041820607, 0.010050251256281407], [6.073745796940266, 0.005025125628140704]]",3.0973664113170307,0.05172413793103448,0.036398467432950186
10100,22,1910,33521.0,60.0,60.0,20.0,2214.0,2040.0,539.0,151,228,26.13086196482346,3.1666666666666665,0.15151515151515152,0.4696969696969697,"[[0.0, 0.1096938775510204], [0.10471975511965977, 0.0], [0.20943951023931953, 0.0], [0.3141592653589793, 0.002551020408163265], [0.41887902047863906, 0.002551020408163265], [0.5235987755982988, 0.0], [0.6283185307179586, 0.0], [0.7330382858376183, 0.0], [0.8377580409572781, 0.002551020408163265], [0.9424777960769379, 0.002551020408163265], [1.0471975511965976, 0.0], [1.1519173063162573, 0.0], [1.2566370614359172, 0.0], [1.361356816555577, 0.002551020408163265], [1.4660765716752366, 0.1836734693877551], [1.5707963267948966, 0.08163265306122448], [1.6755160819145563, 0.007653061224489796], [1.780235837034216, 0.00510204081632653], [1.8849555921538759, 0.0], [1.9896753472735356, 0.0], [2.0943951023931953, 0.0], [2.199114857512855, 0.0], [2.3038346126325147, 0.002551020408163265], [2.4085543677521746, 0.007653061224489796], [2.5132741228718345, 0.0], [2.617993877991494, 0.00510204081632653], [2.722713633111154, 0.0], [2.827433388230814, 0.0], [2.9321531433504733, 0.00510204081632653], [3.036872898470133, 0.16071428571428573], [3.141592653589793, 0.10714285714285714], [3.2463124087094526, 0.0], [3.3510321638291125, 0.0], [3.4557519189487724, 0.002551020408163265], [3.560471674068432, 0.002551020408163265], [3.665191429188092, 0.0], [3.7699111843077517, 0.0], [3.874630939427411, 0.0], [3.979350694547071, 0.002551020408163265], [4.084070449666731, 0.002551020408163265], [4.1887902047863905, 0.0], [4.29350995990605, 0.0], [4.39822971502571, 0.0], [4.50294947014537, 0.002551020408163265], [4.607669225265029, 0.1836734693877551], [4.71238898038469, 0.08163265306122448], [4.817108735504349, 0.007653061224489796], [4.921828490624009, 0.00510204081632653], [5.026548245743669, 0.0], [5.1312680008633285, 0.0], [5.235987755982988, 0.0], [5.340707511102648, 0.0], [5.445427266222308, 0.002551020408163265], [5.550147021341967, 0.007653061224489796], [5.654866776461628, 0.0], [5.759586531581287, 0.00510204081632653], [5.864306286700947, 0.0], [5.969026041820607, 0.0], [6.073745796940266, 0.00510204081632653]]",2.3006512549597935,0.42424242424242425,0.36616161616161613
10100,56,1920,37845.0,43.0,43.0,17.0,3387.0,3144.0,745.0,156,239,30.839082199306635,3.129251700680272,0.14285714285714285,0.41496598639455784,"[[0.0, 0.10922330097087378], [0.10471975511965977, 0.0024271844660194173], [0.20943951023931953, 0.0], [0.3141592653589793, 0.0], [0.41887902047863906, 0.0], [0.5235987755982988, 0.0], [0.6283185307179586, 0.0], [0.7330382858376183, 0.0], [0.8377580409572781, 0.0], [0.9424777960769379, 0.0], [1.0471975511965976, 0.0], [1.1519173063162573, 0.0], [1.2566370614359172, 0.0048543689320388345], [1.361356816555577, 0.0], [1.4660765716752366, 0.12864077669902912], [1.5707963267948966, 0.13349514563106796], [1.6755160819145563, 0.0024271844660194173], [1.780235837034216, 0.0], [1.8849555921538759, 0.0], [1.9896753472735356, 0.0], [2.0943951023931953, 0.0], [2.199114857512855, 0.0024271844660194173], [2.3038346126325147, 0.007281553398058253], [2.4085543677521746, 0.0024271844660194173], [2.5132741228718345, 0.0], [2.617993877991494, 0.0024271844660194173], [2.722713633111154, 0.0024271844660194173], [2.827433388230814, 0.0024271844660194173], [2.9321531433504733, 0.024271844660194174], [3.036872898470133, 0.1553398058252427], [3.141592653589793, 0.10436893203883495], [3.2463124087094526, 0.0024271844660194173], [3.3510321638291125, 0.0], [3.4557519189487724, 0.0], [3.560471674068432, 0.0], [3.665191429188092, 0.0], [3.7699111843077517, 0.0], [3.874630939427411, 0.0], [3.979350694547071, 0.0], [4.084070449666731, 0.0], [4.1887902047863905, 0.0], [4.29350995990605, 0.0], [4.39822971502571, 0.0048543689320388345], [4.50294947014537, 0.0], [4.607669225265029, 0.12864077669902912], [4.71238898038469, 0.13349514563106796], [4.817108735504349, 0.0024271844660194173], [4.921828490624009, 0.0], [5.026548245743669, 0.0], [5.1312680008633285, 0.0], [5.235987755982988, 0.0], [5.340707511102648, 0.0024271844660194173], [5.445427266222308, 0.007281553398058253], [5.550147021341967, 0.0024271844660194173], [5.654866776461628, 0.0], [5.759586531581287, 0.0024271844660194173], [5.864306286700947, 0.0024271844660194173], [5.969026041820607, 0.0024271844660194173], [6.073745796940266, 0.024271844660194174]]",2.340747883631729,0.39625850340136054,0.332766439909297
10100,55,1920,37845.0,2382.0,2234.0,176.0,3387.0,3144.0,745.0,76,66,5.2806631004012825,1.6774193548387097,0.6612903225806451,0.0,"[[0.0, 0.03669724770642202], [0.10471975511965977, 0.009174311926605505], [0.20943951023931953, 0.01834862385321101], [0.3141592653589793, 0.0], [0.41887902047863906, 0.0], [0.5235987755982988, 0.0], [0.6283185307179586, 0.009174311926605505], [0.7330382858376183, 0.0], [0.8377580409572781, 0.009174311926605505], [0.9424777960769379, 0.0], [1.0471975511965976, 0.0], [1.1519173063162573, 0.01834862385321101], [1.2566370614359172, 0.01834862385321101], [1.361356816555577, 0.009174311926605505], [1.4660765716752366, 0.1559633027522936], [1.5707963267948966, 0.045871559633027525], [1.6755160819145563, 0.009174311926605505], [1.780235837034216, 0.027522935779816515], [1.8849555921538759, 0.01834862385321101], [1.9896753472735356, 0.0], [2.0943951023931953, 0.0], [2.199114857512855, 0.0], [2.3038346126325147, 0.0], [2.4085543677521746, 0.0], [2.5132741228718345, 0.0], [2.617993877991494, 0.0], [2.722713633111154, 0.009174311926605505], [2.827433388230814, 0.0], [2.9321531433504733, 0.0], [3.036872898470133, 0.21100917431192662], [3.141592653589793, 0.03669724770642202], [3.2463124087094526, 0.009174311926605505], [3.3510321638291125, 0.01834862385321101], [3.4557519189487724, 0.0], [3.560471674068432, 0.0], [3.665191429188092, 0.0], [3.7699111843077517, 0.009174311926605505], [3.874630939427411, 0.0], [3.979350694547071, 0.009174311926605505], [4.084070449666731, 0.0], [4.1887902047863905, 0.0], [4.29350995990605, 0.01834862385321101], [4.39822971502571, 0.01834862385321101], [4.50294947014537, 0.009174311926605505], [4.607669225265029, 0.1559633027522936], [4.71238898038469, 0.045871559633027525], [4.817108735504349, 0.009174311926605505], [4.921828490624009, 0.027522935779816515], [5.026548245743669, 0.01834862385321101], [5.1312680008633285, 0.0], [5.235987755982988, 0.0], [5.340707511102648, 0.0], [5.445427266222308, 0.0], [5.550147021341967, 0.0], [5.654866776461628, 0.0], [5.759586531581287, 0.0], [5.864306286700947, 0.009174311926605505], [5.969026041820607, 0.0], [6.073745796940266, 0.0]]",2.7343535400406145,0.0,0.0
10100,3,1920,37845.0,57.0,51.0,11.0,3387.0,3144.0,745.0,54,79,12.445703130870202,3.1363636363636362,0.13636363636363635,0.38636363636363635,"[[0.0, 0.1780821917808219], [0.10471975511965977, 0.0], [0.20943951023931953, 0.0], [0.3141592653589793, 0.0], [0.41887902047863906, 0.0], [0.5235987755982988, 0.0], [0.6283185307179586, 0.0], [0.7330382858376183, 0.00684931506849315], [0.8377580409572781, 0.0], [0.9424777960769379, 0.0], [1.0471975511965976, 0.0], [1.1519173063162573, 0.0], [1.2566370614359172, 0.0], [1.361356816555577, 0.00684931506849315], [1.4660765716752366, 0.03424657534246575], [1.5707963267948966, 0.21232876712328766], [1.6755160819145563, 0.0], [1.780235837034216, 0.00684931506849315], [1.8849555921538759, 0.0], [1.9896753472735356, 0.00684931506849315], [2.0943951023931953, 0.0], [2.199114857512855, 0.0], [2.3038346126325147, 0.00684931506849315], [2.4085543677521746, 0.0], [2.5132741228718345, 0.0], [2.617993877991494, 0.0], [2.722713633111154, 0.0], [2.827433388230814, 0.0], [2.9321531433504733, 0.0], [3.036872898470133, 0.0821917808219178], [3.141592653589793, 0.1780821917808219], [3.2463124087094526, 0.0], [3.3510321638291125, 0.0], [3.4557519189487724, 0.0], [3.560471674068432, 0.0], [3.665191429188092, 0.0], [3.7699111843077517, 0.0], [3.874630939427411, 0.00684931506849315], [3.979350694547071, 0.0], [4.084070449666731, 0.0], [4.1887902047863905, 0.0], [4.29350995990605, 0.0], [4.39822971502571, 0.0], [4.50294947014537, 0.00684931506849315], [4.607669225265029, 0.03424657534246575], [4.71238898038469, 0.21232876712328766], [4.817108735504349, 0.0], [4.921828490624009, 0.00684931506849315], [5.026548245743669, 0.0], [5.1312680008633285, 0.00684931506849315], [5.235987755982988, 0.0], [5.340707511102648, 0.0], [5.445427266222308, 0.00684931506849315], [5.550147021341967, 0.0], [5.654866776461628, 0.0], [5.759586531581287, 0.0], [5.864306286700947, 0.0], [5.969026041820607, 0.0], [6.073745796940266, 0.0]]",2.050445761591945,0.27159090909090905,0.2223484848484848
10100,64,1930,40170.0,2913.0,2742.0,197.0,4049.0,3779.0,829.0,101,108,14.336258272077881,2.1818181818181817,0.45454545454545453,0.09090909090909091,"[[0.0, 0.04519774011299435], [0.10471975511965977, 0.005649717514124294], [0.20943951023931953, 0.0], [0.3141592653589793, 0.0], [0.41887902047863906, 0.0], [0.5235987755982988, 0.0], [0.6283185307179586, 0.0], [0.7330382858376183, 0.0], [0.8377580409572781, 0.0], [0.9424777960769379, 0.0], [1.0471975511965976, 0.0], [1.1519173063162573, 0.0], [1.2566370614359172, 0.0], [1.361356816555577, 0.022598870056497175], [1.4660765716752366, 0.14689265536723164], [1.5707963267948966, 0.07909604519774012], [1.6755160819145563, 0.01694915254237288], [1.780235837034216, 0.011299435028248588], [1.8849555921538759, 0.011299435028248588], [1.9896753472735356, 0.005649717514124294], [2.0943951023931953, 0.0], [2.199114857512855, 0.0], [2.3038346126325147, 0.0], [2.4085543677521746, 0.005649717514124294], [2.5132741228718345, 0.01694915254237288], [2.617993877991494, 0.0], [2.722713633111154, 0.005649717514124294], [2.827433388230814, 0.005649717514124294], [2.9321531433504733, 0.011299435028248588], [3.036872898470133, 0.22033898305084745], [3.141592653589793, 0.04519774011299435], [3.2463124087094526, 0.005649717514124294], [3.3510321638291125, 0.0], [3.4557519189487724, 0.0], [3.560471674068432, 0.0], [3.665191429188092, 0.0], [3.7699111843077517, 0.0], [3.874630939427411, 0.0], [3.979350694547071, 0.0], [4.084070449666731, 0.0], [4.1887902047863905, 0.0], [4.29350995990605, 0.0], [4.39822971502571, 0.0], [4.50294947014537, 0.022598870056497175], [4.607669225265029, 0.14689265536723164], [4.71238898038469, 0.07909604519774012], [4.817108735504349, 0.01694915254237288], [4.921828490624009, 0.011299435028248588], [5.026548245743669, 0.011299435028248588], [5.1312680008633285, 0.005649717514124294], [5.235987755982988, 0.0], [5.340707511102648, 0.0], [5.445427266222308, 0.0], [5.550147021341967, 0.005649717514124294], [5.654866776461628, 0.01694915254237288], [5.759586531581287, 0.0], [5.864306286700947, 0.005649717514124294], [5.969026041820607, 0.005649717514124294], [6.073745796940266, 0.011299435028248588]]",2.6221606783818876,0.19480519480519481,0.14069264069264067
10100,43,1930,40170.0,49.0,47.0,14.0,4049.0,3779.0,829.0,75,121,20.087299514239028,3.373134328358209,0.08955223880597014,0.5522388059701493,"[[0.0, 0.13333333333333333], [0.10471975511965977, 0.0], [0.20943951023931953, 0.0], [0.3141592653589793, 0.0], [0.41887902047863906, 0.0], [0.5235987755982988, 0.0], [0.6283185307179586, 0.0], [0.7330382858376183, 0.0], [0.8377580409572781, 0.0], [0.9424777960769379, 0.0], [1.0471975511965976, 0.0], [1.1519173063162573, 0.0], [1.2566370614359172, 0.0], [1.361356816555577, 0.0], [1.4660765716752366, 0.1], [1.5707963267948966, 0.16666666666666666], [1.6755160819145563, 0.004761904761904762], [1.780235837034216, 0.0], [1.8849555921538759, 0.0], [1.9896753472735356, 0.0], [2.0943951023931953, 0.0], [2.199114857512855, 0.0], [2.3038346126325147, 0.0], [2.4085543677521746, 0.0], [2.5132741228718345, 0.0], [2.617993877991494, 0.0], [2.722713633111154, 0.0], [2.827433388230814, 0.0], [2.9321531433504733, 0.01904761904761905], [3.036872898470133, 0.1523809523809524], [3.141592653589793, 0.13333333333333333], [3.2463124087094526, 0.0], [3.3510321638291125, 0.0], [3.4557519189487724, 0.0], [3.560471674068432, 0.0], [3.665191429188092, 0.0], [3.7699111843077517, 0.0], [3.874630939427411, 0.0], [3.979350694547071, 0.0], [4.084070449666731, 0.0], [4.1887902047863905, 0.0], [4.29350995990605, 0.0], [4.39822971502571, 0.0], [4.50294947014537, 0.0], [4.607669225265029, 0.1], [4.71238898038469, 0.16666666666666666], [4.817108735504349, 0.004761904761904762], [4.921828490624009, 0.0], [5.026548245743669, 0.0], [5.1312680008633285, 0.0], [5.235987755982988, 0.0], [5.340707511102648, 0.0], [5.445427266222308, 0.0], [5.550147021341967, 0.0], [5.654866776461628, 0.0], [5.759586531581287, 0.0], [5.864306286700947, 0.0], [5.969026041820607, 0.0], [6.073745796940266, 0.01904761904761905]]",2.0835758019698285,0.4626865671641791,0.39303482587064675
10100,65,1940,37490.0,47.0,47.0,19.0,4318.0,4042.0,865.0,158,242,31.02553210145604,3.142857142857143,0.1360544217687075,0.41496598639455784,"[[0.0, 0.11031175059952038], [0.10471975511965977, 0.002398081534772182], [0.20943951023931953, 0.0], [0.3141592653589793, 0.0], [0.41887902047863906, 0.0], [0.5235987755982988, 0.0], [0.6283185307179586, 0.0], [0.7330382858376183, 0.0], [0.8377580409572781, 0.0], [0.9424777960769379, 0.0], [1.0471975511965976, 0.0], [1.1519173063162573, 0.0], [1.2566370614359172, 0.004796163069544364], [1.361356816555577, 0.0], [1.4660765716752366, 0.12709832134292565], [1.5707963267948966, 0.1342925659472422], [1.6755160819145563, 0.002398081534772182], [1.780235837034216, 0.0], [1.8849555921538759, 0.0], [1.9896753472735356, 0.0], [2.0943951023931953, 0.0], [2.199114857512855, 0.002398081534772182], [2.3038346126325147, 0.007194244604316547], [2.4085543677521746, 0.002398081534772182], [2.5132741228718345, 0.0], [2.617993877991494, 0.002398081534772182], [2.722713633111154, 0.002398081534772182], [2.827433388230814, 0.002398081534772182], [2.9321531433504733, 0.023980815347721823], [3.036872898470133, 0.15587529976019185], [3.141592653589793, 0.10551558752997602], [3.2463124087094526, 0.002398081534772182], [3.3510321638291125, 0.0], [3.4557519189487724, 0.0], [3.560471674068432, 0.0], [3.665191429188092, 0.0], [3.7699111843077517, 0.0], [3.874630939427411, 0.0], [3.979350694547071, 0.0], [4.084070449666731, 0.0], [4.1887902047863905, 0.0], [4.29350995990605, 0.0], [4.39822971502571, 0.004796163069544364], [4.50294947014537, 0.0], [4.607669225265029, 0.12709832134292565], [4.71238898038469, 0.1342925659472422], [4.817108735504349, 0.002398081534772182], [4.921828490624009, 0.0], [5.026548245743669, 0.0], [5.1312680008633285, 0.0], [5.235987755982988, 0.0], [5.340707511102648, 0.002398081534772182], [5.445427266222308, 0.007194244604316547], [5.550147021341967, 0.002398081534772182], [5.654866776461628, 0.0], [5.759586531581287, 0.002398081534772182], [5.864306286700947, 0.002398081534772182], [5.969026041820607, 0.002398081534772182], [6.073745796940266, 0.023980815347721823]]",2.3374907369376285,0.39625850340136054,0.332766439909297
